InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
TU,Fish,99448,25,Carpiodes velifer,Catostomidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank above Coburn Creek, 1.5 mi. E of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99449,318,Hybognathus nuchalis,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank above Coburn Creek, 1.5 mi. E of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99452,83,Notropis atherinoides,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank above Coburn Creek, 1.5 mi. E of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99470,51,Pimephales vigilax,Cyprinidae,,,30.76805,-89.83083,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank between Coburn & Bogalusa Creeks, 1.5 mi. E of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99463,323,Hybognathus nuchalis,Cyprinidae,,,30.76805,-89.83083,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank between Coburn & Bogalusa Creeks, 1.5 mi. E of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99465,73,Notropis atherinoides,Cyprinidae,,,30.76805,-89.83083,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank between Coburn & Bogalusa Creeks, 1.5 mi. E of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99478,206,Notropis atherinoides,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99484,193,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99486,14,Lepomis megalotis,Centrarchidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99474,216,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99502,88,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99503,4,Ictalurus punctatus,Ictaluridae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99504,2,Lepomis megalotis,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99490,4,Carpiodes velifer,Catostomidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99507,4,Percina vigil,Percidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99492,166,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99496,181,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99517,67,Ictalurus punctatus,Ictaluridae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99516,58,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99518,11,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99519,1,Micropterus salmoides,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99511,47,Notropis atherinoides,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99508,76,Hybognathus nuchalis,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99531,46,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99535,12,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99533,4,Noturus munitus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99534,2,Lepomis macrochirus,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99532,11,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99539,70,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99526,105,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,99522,458,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,10,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100402,16,Lepomis megalotis,Centrarchidae,,,30.70972,-89.84417,,,United States of America,Louisiana,Washington,,,Swamp at Pearl River Canal at Pools Bluff Sill; 4 mi. S of Bogalusa.,,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100397,49,Gambusia affinis,Poeciliidae,,,30.70972,-89.84417,,,United States of America,Louisiana,Washington,,,Swamp at Pearl River Canal at Pools Bluff Sill; 4 mi. S of Bogalusa.,,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100401,42,Lepomis macrochirus,Centrarchidae,,,30.70972,-89.84417,,,United States of America,Louisiana,Washington,,,Swamp at Pearl River Canal at Pools Bluff Sill; 4 mi. S of Bogalusa.,,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100393,18,Pimephales vigilax,Cyprinidae,,,30.70972,-89.84417,,,United States of America,Louisiana,Washington,,,Swamp at Pearl River Canal at Pools Bluff Sill; 4 mi. S of Bogalusa.,,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100386,4,Hybognathus nuchalis,Cyprinidae,,,30.70972,-89.84417,,,United States of America,Louisiana,Washington,,,Swamp at Pearl River Canal at Pools Bluff Sill; 4 mi. S of Bogalusa.,,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100388,2,Notropis atherinoides,Cyprinidae,,,30.70972,-89.84417,,,United States of America,Louisiana,Washington,,,Swamp at Pearl River Canal at Pools Bluff Sill; 4 mi. S of Bogalusa.,,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100421,6,Gambusia affinis,Poeciliidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100418,121,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100424,2,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100423,2,Lepomis macrochirus,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100419,1,Noturus munitus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100406,400,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100411,413,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100432,320,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1976,12,10,"R.D. Suttkus, Heath & Shaffer",,,PreservedSpecimen,,
TU,Fish,100834,22,Notropis atherinoides,Cyprinidae,,,30.76639,-89.83195,,,United States of America,Louisiana,Washington,,,"Pearl River, just above Coburn Creek, along left bank; 1.5 mi. E of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100842,8,Lepomis megalotis,Centrarchidae,,,30.76639,-89.83195,,,United States of America,Louisiana,Washington,,,"Pearl River, just above Coburn Creek, along left bank; 1.5 mi. E of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100840,502,Pimephales vigilax,Cyprinidae,,,30.76639,-89.83195,,,United States of America,Louisiana,Washington,,,"Pearl River, just above Coburn Creek, along left bank; 1.5 mi. E of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100830,8,Carpiodes velifer,Catostomidae,,,30.76639,-89.83195,,,United States of America,Louisiana,Washington,,,"Pearl River, just above Coburn Creek, along left bank; 1.5 mi. E of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100831,585,Hybognathus nuchalis,Cyprinidae,,,30.76639,-89.83195,,,United States of America,Louisiana,Washington,,,"Pearl River, just above Coburn Creek, along left bank; 1.5 mi. E of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100849,5,Pimephales vigilax,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Landing 1 mi. ESE Bogalusa.,,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100844,1,Carpiodes velifer,Catostomidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Landing 1 mi. ESE Bogalusa.,,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100845,1,Hybognathus nuchalis,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Landing 1 mi. ESE Bogalusa.,,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100846,1,Notropis atherinoides,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Landing 1 mi. ESE Bogalusa.,,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100862,131,Pimephales vigilax,Cyprinidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 55.5, 1 mi. below Richardson Landing.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100856,27,Notropis atherinoides,Cyprinidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 55.5, 1 mi. below Richardson Landing.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100864,3,Lepomis megalotis,Centrarchidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 55.5, 1 mi. below Richardson Landing.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100852,273,Hybognathus nuchalis,Cyprinidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 55.5, 1 mi. below Richardson Landing.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100851,3,Carpiodes velifer,Catostomidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 55.5, 1 mi. below Richardson Landing.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100883,9,Lepomis megalotis,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River at River Mile 54 along left bank, 2.3 mi. SE of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100879,112,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River at River Mile 54 along left bank, 2.3 mi. SE of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100880,1,Ictalurus punctatus,Ictaluridae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River at River Mile 54 along left bank, 2.3 mi. SE of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100873,6,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River at River Mile 54 along left bank, 2.3 mi. SE of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100889,1,Percina vigil,Percidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River at River Mile 54 along left bank, 2.3 mi. SE of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100869,10,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River at River Mile 54 along left bank, 2.3 mi. SE of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100897,259,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River just above sill at Pools Bluff, along left side, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100900,2,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River just above sill at Pools Bluff, along left side, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100898,1,Ictalurus punctatus,Ictaluridae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River just above sill at Pools Bluff, along left side, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100904,2,Micropterus salmoides,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River just above sill at Pools Bluff, along left side, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100913,7,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100914,1,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100909,3,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100920,20,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,100905,14,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,1,19,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,101648,17,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,4,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,101642,40,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,4,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
TU,Fish,101650,1,Micropterus salmoides,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1977,4,13,R.D. Suttkus & P. Sorensen,,,PreservedSpecimen,,
